new_id,name
9694,"88.767"
9695,"24.61"
9696,"13.456"
9697,"16.927"
9698,"45.876"
9699,"6.617"
9700,"65.577"
9701,"aus dem Atelier des verstorbenen Professors Ferdinand Schmutzer"
9702,"3.691"
9703,"7.562"
9704,"64.964"
9705,"11.457"
9706,"""Wien IX, Althanplatz 6 im ""Stein-Haus"", Hochparterre, Tür 5"""
9707,"61.519"
9708,"3.825"
9709,"38.291"
9710,"56.622"
9711,"63.831"
9712,"30.625"
9713,"12.046"
9714,"51.321"
9715,"67.103"
9716,"53.625"
9717,"14.537"
9718,"73.293"
9719,"25.26"
9720,"90.733"
9721,"43.134"
9722,"33.145"
9723,"73.96"
9724,"30.178"
9725,"74.903"
9726,"70.757"
9727,"38.378"
9728,"96.897"
9729,"35.446"
9730,"99.327"
9731,"33.86"
9732,"20.556"
9733,"5.016"
9734,"39.23"
9735,"7.348"
9736,"22.199"
9737,"28.433"
9738,"33.852"
9739,"24.115"
9740,"90.663"
9741,"57.006"
9742,"6.807"
9743,"17.601"
9744,"81.792"
9745,"6.319"
9746,"83.581"
9747,"60.638"
9748,"10.324"
9749,"79.148"
9750,"77.697"
9751,"87.536"
9752,"26.945"
9753,"67.172"
9754,"44.155"
9755,"8.863"
9756,"64.523"
9757,"21.386"
9758,"36.325"
9759,"75.057"
9760,"71.705"
9761,"31.256"
9762,"68.639"
9763,"39.722"
9764,"71.267"
9765,"63.933"
9766,"9.919"
9767,"44.328"
9768,"96.695"
9769,"32.182"
9770,"82.856"
9771,"76.692"
9772,"59.409"
9773,"8.742"
9774,"19.648"
9775,"40.771"
9776,"54.83"
9777,"21.925"
9778,"47.593"
9779,"46.853"
9780,"52.964"
9781,"94.179"
9782,"17.421"
9783,"0.57"
9784,"59.725"
9785,"6.061"
9786,"7.1"
9787,"57.052"
9788,"10.13"
9789,"98.268"
9790,"16.262"
9791,"94.1"
9792,"62.653"
9793,"54.307"
9794,"25.794"
9795,"98.06"
9796,"14.683"
9797,"25.748"
9798,"99.667"
9799,"78.569"
9800,"63.246"
9801,"73.84"
9802,"84.216"
9803,"48.136"
9804,"16.073"
9805,"83.034"
9806,"Aus den Beständen eines vornehmen Wiener Haushaltes"
9807,"41.748"
9808,"73.514"
9809,"30.564"
9810,"92.647"
9811,"22.974"
9812,"71.596"
9813,"65.903"
9814,"19.847"
9815,"83.687"
9816,"48.979"
9817,"86.963"
9818,"9.228"
9819,"54.414"
9820,"43.541"
9821,"63.014"
9822,"2.424"
9823,"Aus dem Nachlaß Oskar Berl"
9824,"60.944"
9825,"15.026"
9826,"Nachlaß Ludwig Breitenfeld"
9827,"15.97"
9828,"78.092"
9829,"53.922"
9830,"84.726"
9831,"91.668"
9832,"72.968"
9833,"32.883"
9834,"97.639"
9835,"36.803"
9836,"74.52"
9837,"67.09"
9838,"46.325"
9839,"76.511"
9840,"49.32"
9841,"88.245"
9842,"42.38"
9843,"65.452"
9844,"15.706"
9845,"41.164"
9846,"2.945"
9847,"72.392"
9848,"54.568"
9849,"47.665"
9850,"61.377"
9851,"98.495"
9852,"62.401"
9853,"61.347"
9854,"10.162"
9855,"94.859"
9856,"93.361"
9857,"13.57"
9858,"39.437"
9859,"41.115"
9860,"0.32"
9861,"45.597"
9862,"97.688"
9863,"60.546"
9864,"65.751"
9865,"7.711"
9866,"63.473"
9867,"13.383"
9868,"81.986"
9869,"5.929"
9870,"89.128"
9871,"39.816"
9872,"86.799"
9873,"94.419"
9874,"26.922"
9875,"53.219"
9876,"10.304"
9877,"57.391"
9878,"40.255"
9879,"44.616"
9880,"15.986"
9881,"67.237"
9882,"68.9"
9883,"80.166"
9884,"13.031"
9885,"Nachlaß Frau Anna v. Kiss-Prellogg"
9886,"82.046"
9887,"33.043"
9888,"16.251"
9889,"94.983"
9890,"47.254"
9891,"37.721"
9892,"35.175"
9893,"66.339"
9894,"96.664"
9895,"91.392"
9896,"36.964"
9897,"61.557"
9898,"12.303"
9899,"29.519"
9900,"3.561"
9901,"70.814"
9902,"60.766"
9903,"38.952"
9904,"28.503"
9905,"43.762"
9906,"28.09"
9907,"85.558"
9908,"97.597"
9909,"66.581"
9910,"80.163"
9911,"28.645"
9912,"38.51"
9913,"32.785"
9914,"27.292"
9915,"29.038"
9916,"74.104"
9917,"48.811"
9918,"75.709"
9919,"22.437"
9920,"47.791"
9921,"83.881"
9922,"93.593"
9923,"59.227"
9924,"91.377"
9925,"99.001"
9926,"43.87"
9927,"Nachlaß Architekt Emil Rosenberger"
9928,"96.034"
9929,"66.953"
9930,"33.005"
9931,"25.918"
9932,"79.485"
9933,"69.312"
9934,"9.227"
9935,"27.061"
9936,"45.063"
9937,"19.425"
9938,"41.506"
9939,"97.303"
9940,"95.394"
9941,"29.556"
9942,"33.071"
9943,"18.866"
9944,"82.772"
9945,"82.31"
9946,"0.661"
9947,"60.864"
9948,"87.771"
9949,"71.554"
9950,"70.315"
9951,"25.147"
9952,"22.617"
9953,"90.216"
9954,"94.953"
9955,"87.036"
9956,"76.33"
9957,"29.499"
9958,"19.702"
9959,"19.286"
9960,"48.395"
9961,"67.495"
9962,"87.227"
9963,"16.001"
9964,"74.994"
9965,"69.528"
9966,"47.607"
9967,"8.368"
9968,"39.496"
9969,"61.926"
9970,"89.277"
9971,"80.723"
9972,"16.766"
9973,"33.903"
9974,"3.184"
9975,"93.009"
9976,"42.131"
9977,"25.319"
9978,"78.008"
9979,"68.585"
9980,"45.39"
9981,"8.725"
9982,"10.284"
9983,"27.374"
9984,"92.621"
9985,"5.259"
9986,"16.701"
9987,"70.531"
9988,"99.149"
9989,"44.176"
9990,"7.99"
9991,"61.306"
9992,"68.896"
9993,"13.248"
9994,"81.807"
9995,"9.059"
9996,"19.658"
9997,"83.867"
9998,"28.546"
9999,"86.602"
10000,"44.425"
10001,"20.187"
10002,"11.768"
10003,"67.199"
10004,"75.314"
10005,"38.741"
10006,"87.819"
10007,"8.906"
10008,"87.775"
10009,"74.929"
10010,"14.593"
10011,"65.287"
10012,"93.007"
10013,"93.201"
10014,"73.328"
10015,"7.963"
10016,"51.772"
10017,"96.272"
10018,"10.683"
10019,"43.758"
10020,"10.208"
10021,"5.965"
10022,"44.087"
10023,"51.375"
10024,"33.834"
10025,"23.728"
10026,"76.324"
10027,"36.267"
10028,"59.693"
10029,"27.846"
10030,"50.27"
10031,"70.21"
10032,"36.335"
10033,"47.332"
10034,"64.732"
10035,"62.881"
10036,"86.41"
10037,"85.03"
10038,"25.189"
10039,"20.731"
10040,"65.899"
10041,"17.141"
10042,"80.561"
10043,"23.133"
10044,"71.905"
10045,"Aus einer Privatsammlung"
10046,"47.241"
10047,"56.938"
10048,"24.107"
10049,"85.79"
10050,"67.626"
10051,"2.464"
10052,"69.699"
10053,"96.364"
10054,"48.926"
10055,"83.729"
10056,"59.494"
10057,"Professor Dr. Hans Lorenz"
10058,"85.065"
10059,"4.043"
10060,"49.089"
10061,"17.129"
10062,"8.758"
10063,"29.744"
10064,"45.16"
10065,"65.454"
10066,"43.744"
10067,"40.009"
10068,"35.096"
10069,"26.371"
10070,"51.422"
10071,"3.495"
10072,"45.952"
10073,"47.9"
10074,"92.16"
10075,"9.143"
10076,"97.503"
10077,"12.777"
10078,"78.124"
10079,"33.74"
10080,"38.263"
10081,"19.747"
10082,"49.313"
10083,"64.161"
10084,"73.439"
10085,"27.533"
10086,"78.381"
10087,"94.09"
10088,"88.411"
10089,"47.695"
10090,"91.165"
10091,"25.81"
10092,"0.357"
10093,"30.175"
10094,"8.535"
10095,"3.914"
10096,"10.473"
10097,"70.379"
10098,"82.082"
10099,"99.495"
10100,"29.2"
10101,"84.264"
10102,"22.067"
10103,"74.013"
10104,"16.717"
10105,"62.743"
10106,"34.391"
10107,"8.954"
10108,"82.426"
10109,"72.539"
10110,"16.528"
10111,"14.612"
10112,"67.998"
10113,"69.71"
10114,"80.038"
10115,"75.033"
10116,"64.212"
10117,"78.379"
10118,"67.336"
10119,"81.062"
10120,"85.245"
10121,"79.669"
10122,"28.973"
10123,"87.043"
10124,"81.373"
10125,"32.552"
10126,"32.702"
10127,"49.682"
10128,"84.187"
10129,"13.524"
10130,"12.89"
10131,"54.8"
10132,"30.796"
10133,"72.828"
10134,"96.588"
10135,"18.779"
10136,"94.259"
10137,"85.135"
10138,"78.289"
10139,"3.191"
10140,"74.955"
10141,"47.355"
10142,"42.937"
10143,"33.1"
10144,"29.428"
10145,"16.375"
10146,"69.487"
10147,"41.011"
10148,"19.087"
10149,"22.951"
10150,"33.865"
10151,"92.124"
10152,"84.85"
10153,"25.818"
10154,"37.632"
10155,"52.019"
10156,"88.025"
10157,"51.953"
10158,"16.275"
10159,"29.003"
10160,"21.674"
10161,"66.211"
10162,"41.861"
10163,"11.041"
10164,"32.988"
10165,"50.838"
10166,"89.005"
10167,"53.585"
10168,"82.557"
10169,"27.516"
10170,"60.867"
10171,"39.797"
10172,"87.897"
10173,"24.297"
10174,"0.08"
10175,"72.884"
10176,"69.914"
10177,"58.268"
10178,"21.903"
10179,"15.936"
10180,"4.555"
10181,"41.939"
10182,"36.555"
10183,"38.025"
10184,"64.478"
10185,"88.837"
10186,"23.344"
10187,"74.238"
10188,"24.572"
10189,"24.138"
10190,"1.995"
10191,"33.623"
10192,"Villa Baden bei Wien, Weilburggasse 103"
10193,"8.58"
10194,"18.512"
10195,"42.554"
10196,"1.438"
10197,"50.517"
10198,"12.024"
10199,"19.559"
10200,"10.115"
10201,"33.637"
10202,"46.106"
10203,"35.768"
10204,"95.427"
10205,"10.598"
10206,"53.255"
10207,"72.029"
10208,"86.195"
10209,"5.793"
10210,"58.816"
10211,"18.972"
10212,"62.791"
10213,"4.418"
10214,"25.174"
10215,"46.389"
10216,"38.184"
10217,"88.975"
10218,"34.069"
10219,"69.626"
10220,"70.82"
10221,"86.399"
10222,"47.452"
10223,"1.465"
10224,"50.233"
10225,"4.543"
10226,"40.09"
10227,"74.703"
10228,"39.629"
10229,"78.377"
10230,"68.796"
10231,"15.035"
10232,"17.429"
10233,"71.483"
10234,"7.612"
10235,"18.64"
10236,"60.333"
10237,"26.225"
10238,"1.692"
10239,"Aus einer nied.-österr. Privatsammlung"
10240,"82.189"
10241,"99.609"
10242,"37.685"
10243,"40.188"
10244,"10.911"
10245,"82.37"
10246,"42.549"
10247,"46.755"
10248,"27.771"
10249,"33.689"
10250,"98.104"
10251,"59.397"
10252,"73.443"
10253,"15.583"
10254,"97.085"
10255,"30.593"
10256,"13.512"
10257,"1.338"
10258,"69.291"
10259,"48.901"
10260,"2.966"
10261,"51.674"
10262,"46.925"
10263,"91.099"
10264,"83.443"
10265,"86.708"
10266,"22.019"
10267,"11.898"
10268,"77.5"
10269,"41.671"
10270,"71.513"
10271,"86.692"
10272,"46.121"
10273,"29.8"
10274,"92.913"
10275,"88.32"
10276,"72.407"
10277,"24.256"
10278,"59.932"
10279,"29.757"
10280,"19.369"
10281,"10.173"
10282,"23.437"
10283,"73.633"
10284,"44.276"
10285,"87.411"
10286,"20.602"
10287,"58.98"
10288,"Wien IV, Wiedner Hauptstraße 18, 2. Mezzanin, Tür 10, Fernruf B-21-8-59"
10289,"7.967"
10290,"87.414"
10291,"54.766"
10292,"47.126"
10293,"8.854"
10294,"19.603"
10295,"77.78"
10296,"59.604"
10297,"50.179"
10298,"68.627"
10299,"17.848"
10300,"72.944"
10301,"30.401"
10302,"49.774"
10303,"79.6"
10304,"63.998"
10305,"11.206"
10306,"45.304"
10307,"27.548"
10308,"53.712"
10309,"40.344"
10310,"49.718"
10311,"Nachlaß Ihrer Exzellenz der Frau Gräfin Christiane Thun-Salm"
10312,"0.088"
10313,"88.769"
10314,"81.662"
10315,"39.219"
10316,"69.174"
10317,"9.554"
10318,"50.897"
10319,"15.38"
10320,"82.852"
10321,"51.701"
10322,"72.521"
10323,"69.2"
10324,"35.374"
10325,"55.776"
10326,"75.742"
10327,"32.361"
10328,"87.558"
10329,"99.394"
10330,"95.741"
10331,"19.857"
10332,"23.808"
10333,"67.047"
10334,"9.637"
10335,"8.073"
10336,"19.52"
10337,"0.892"
10338,"8.211"
10339,"57.195"
10340,"35.393"
10341,"62.239"
10342,"65.022"
10343,"45.896"
10344,"88.079"
10345,"58.07"
10346,"49.18"
10347,"26.075"
10348,"50.865"
10349,"50.731"
10350,"58.175"
10351,"91.307"
10352,"1.68"
10353,"35.457"
10354,"36.172"
10355,"52.205"
10356,"7.18"
10357,"63.346"
10358,"1.448"
10359,"37.1"
10360,"35.807"
10361,"16.533"
10362,"62.641"
10363,"97.705"
10364,"7.52"
10365,"37.214"
10366,"94.313"
10367,"4.819"
10368,"33.408"
10369,"Nachlaß Johanna Fröhlich Edle von Fanyon"
10370,"67.862"
10371,"31.449"
10372,"41.763"
10373,"97.924"
10374,"20.453"
10375,"72.45"
10376,"69.417"
10377,"48.105"
10378,"79.525"
10379,"51.137"
10380,"0.71"
10381,"57.168"
10382,"65.251"
10383,"2.779"
10384,"59.152"
10385,"54.147"
10386,"20.23"
10387,"5.45"
10388,"11.866"
10389,"51.704"
10390,"25.78"
10391,"51.587"
10392,"44.996"
10393,"19.211"
10394,"2.109"
10395,"32.051"
10396,"49.203"
10397,"74.984"
10398,"54.855"
10399,"55.743"
10400,"82.966"
10401,"29.045"
10402,"44.989"
10403,"48.737"
10404,"41.701"
10405,"44.892"
10406,"67.121"
10407,"45.463"
10408,"18.924"
10409,"7.331"
10410,"0.348"
10411,"73.146"
10412,"21.416"
10413,"89.241"
10414,"48.002"
10415,"27.34"
10416,"96.035"
10417,"65.884"
10418,"96.492"
10419,"47.138"
10420,"20.737"
10421,"67.929"
10422,"76.125"
10423,"68.884"
10424,"59.544"
10425,"51.781"
10426,"78.106"
10427,"48.403"
10428,"64.353"
10429,"3.079"
10430,"94.775"
10431,"78.416"
10432,"98.041"
10433,"5.804"
10434,"93.564"
10435,"45.531"
10436,"87.872"
10437,"95.358"
10438,"73.839"
10439,"13.668"
10440,"14.045"
10441,"38.414"
10442,"83.776"
10443,"12.304"
10444,"86.558"
10445,"83.199"
10446,"67.581"
10447,"38.109"
10448,"43.023"
10449,"6.541"
10450,"74.094"
10451,"98.737"
10452,"22.091"
10453,"27.448"
10454,"29.549"
10455,"48.005"
10456,"69.906"
10457,"49.661"
10458,"6.943"
10459,"5.439"
10460,"78.283"
10461,"90.708"
10462,"28.854"
10463,"64.021"
10464,"39.741"
10465,"36.401"
10466,"48.472"
10467,"0.843"
10468,"7.791"
10469,"20.654"
10470,"90.635"
10471,"83.308"
10472,"30.335"
10473,"34.26"
10474,"96.653"
10475,"8.159"
10476,"48.123"
10477,"73.322"
10478,"72.111"
10479,"93.734"
10480,"62.12"
10481,"79.315"
10482,"95.88"
10483,"69.482"
10484,"98.486"
10485,"72.808"
10486,"82.269"
10487,"43.133"
10488,"27.619"
10489,"15.057"
10490,"13.962"
10491,"45.259"
10492,"1.706"
10493,"29.69"
10494,"7.289"
10495,"21.729"
10496,"34.815"
10497,"55.737"
10498,"39.588"
10499,"75.512"
10500,"*"
10501,"32.746"
10502,"1.328"
10503,"53.314"
10504,"52.699"
10505,"94.574"
10506,"74.904"
10507,"76.895"
10508,"90.744"
10509,"58.549"
10510,"1.619"
10511,"43.741"
10512,"43.988"
10513,"46.451"
10514,"20.328"
10515,"27.049"
10516,"17.807"
10517,"74.937"
10518,"86.118"
10519,"72.327"
10520,"97.351"
10521,"34.86"
10522,"13.12"
10523,"37.787"
10524,"Aus dem Nachlaß Dr. S. M. Singer"
10525,"60.816"
10526,"50.475"
10527,"38.926"
10528,"46.944"
10529,"84.717"
10530,"19.172"
10531,"73.943"
10532,"79.944"
10533,"86.079"
10534,"49.78"
10535,"39.347"
10536,"83.701"
10537,"80.196"
10538,"59.392"
10539,"0.298"
10540,"60.975"
10541,"72.065"
10542,"26.977"
10543,"88.794"
10544,"0.125"
10545,"14.74"
10546,"47.311"
10547,"59.579"
10548,"30.017"
10549,"59.991"
10550,"20.727"
10551,"3.665"
10552,"64.902"
10553,"2.354"
10554,"12.548"
10555,"74.432"
10556,"52.222"
10557,"88.657"
10558,"4.613"
10559,"23.544"
10560,"33.853"
10561,"57.906"
10562,"96.262"
10563,"51.078"
10564,"59.556"
10565,"72.585"
10566,"43.393"
10567,"20.337"
10568,"98.4"
10569,"32.141"
10570,"50.23"
10571,"44.613"
10572,"59.59"
10573,"10.184"
10574,"private Kunstsammlung (Versteigerung zufolge Zahl 27 H c 356/35/17 des Exekutionsgerichtes Wien)"
10575,"29.146"
10576,"29.551"
10577,"0.866"
10578,"51.306"
10579,"87.046"
10580,"18.278"
10581,"37.11"
10582,"65.586"
10583,"32.837"
10584,"21.531"
10585,"30.689"
10586,"14.867"
10587,"37.919"
10588,"82.262"
10589,"43.174"
10590,"21.148"
10591,"47.373"
10592,"58.167"
10593,"36.508"
10594,"12.224"
10595,"48.754"
10596,"39.107"
10597,"79.04"
10598,"99.056"
10599,"67.478"
10600,"93.761"
10601,"24.939"
10602,"78.894"
10603,"60.761"
10604,"50.287"
10605,"14.006"
10606,"28.736"
10607,"83.652"
10608,"50.812"
10609,"3.909"
10610,"80.329"
10611,"44.528"
10612,"94.977"
10613,"96.396"
10614,"35.155"
10615,"49.482"
10616,"92.272"
10617,"17.335"
10618,"33.186"
10619,"8.73"
10620,"72.236"
10621,"17.643"
10622,"23.078"
10623,"78.028"
10624,"23.135"
10625,"45.412"
10626,"97.037"
10627,"23.633"
10628,"6.202"
10629,"91.224"
10630,"74.453"
10631,"30.67"
10632,"82.862"
10633,"19.008"
10634,"11.066"
10635,"71.03"
10636,"27.796"
10637,"99.44"
10638,"75.511"
10639,"25.263"
10640,"15.677"
10641,"13.342"
10642,"74.899"
10643,"92.163"
10644,"2.442"
10645,"36.651"
10646,"81.885"
10647,"36.752"
10648,"79.815"
10649,"2.275"
10650,"82.25"
10651,"64.699"
10652,"36.587"
10653,"51.627"
10654,"85.895"
10655,"95.963"
10656,"90.493"
10657,"8.434"
10658,"79.826"
10659,"91.075"
10660,"57.897"
10661,"50.435"
10662,"70.867"
10663,"51.277"
10664,"55.411"
10665,"38.9"
10666,"58.12"
10667,"44.87"
10668,"39.922"
10669,"45.358"
10670,"39.793"
10671,"72.37"
10672,"63.408"
10673,"14.89"
10674,"22.216"
10675,"90.315"
10676,"29.912"
10677,"91.762"
10678,"0.028"
10679,"6.798"
10680,"93.725"
10681,"74.835"
10682,"31.287"
10683,"18.37"
10684,"61.298"
10685,"12.459"
10686,"41.734"
10687,"25.591"
10688,"73.284"
10689,"39.693"
10690,"78.811"
10691,"83.663"
10692,"57.424"
10693,"20.091"
10694,"39.212"
10695,"32.937"
10696,"69.184"
10697,"75.05"
10698,"95.478"
10699,"10.639"
10700,"63.504"
10701,"98.081"
10702,"48.604"
10703,"0.42"
10704,"75.212"
10705,"3.855"
10706,"aus Schloß Mittersill"
10707,"87.696"
10708,"65.08"
10709,"98.637"
10710,"32.978"
10711,"38.975"
10712,"4.013"
10713,"52.991"
10714,"50.106"
10715,"10.694"
10716,"92.3"
10717,"99.475"
10718,"5.155"
10719,"0.469"
10720,"72.161"
10721,"88.613"
10722,"16.821"
10723,"53.398"
10724,"54.217"
10725,"61.158"
10726,"34.81"
10727,"99.896"
10728,"50.749"
10729,"66.979"
10730,"54.364"
10731,"80.231"
10732,"54.774"
10733,"41.687"
10734,"22.763"
10735,"53.209"
10736,"0.564"
10737,"52.962"
10738,"29.391"
10739,"10.003"
10740,"12.333"
10741,"29.711"
10742,"58.356"
10743,"92.05"
10744,"10.043"
10745,"78.714"
10746,"57.819"
10747,"11.471"
10748,"82.94"
10749,"76.28"
10750,"97.711"
10751,"57.077"
10752,"78.14"
10753,"83.926"
10754,"73.553"
10755,"Aus einem Wiener Patrizierbesitz"
10756,"21.056"
10757,"32.632"
10758,"53.232"
10759,"57.641"
10760,"12.599"
10761,"22.509"
10762,"8.974"
10763,"76.813"
10764,"28.45"
10765,"59.998"
10766,"6.243"
10767,"78.367"
10768,"18.71"
10769,"30.77"
10770,"Aus der Verlassenschaft der Baronin Irene Planker-Klaps"
10771,"58.867"
10772,"68.2"
10773,"33.405"
10774,"11.453"
10775,"79.149"
10776,"66.538"
10777,"44.808"
10778,"45.457"
10779,"5.961"
10780,"48.833"
10781,"55.011"
10782,"5.362"
10783,"9.654"
10784,"2.408"
10785,"44.231"
10786,"Nachlaß Ihrer Exzellenz Marie Dumba"
10787,"42.196"
10788,"84.837"
10789,"46.021"
10790,"42.414"
10791,"88.323"
10792,"43.935"
10793,"31.479"
10794,"6.252"
10795,"23.134"
10796,"17.741"
10797,"1.402"
10798,"82.199"
10799,"66.934"
10800,"25.013"
10801,"13.033"
10802,"0.303"
10803,"44.615"
10804,"90.087"
10805,"44.692"
10806,"33.592"
10807,"21.051"
10808,"18.149"
10809,"90.257"
10810,"26.872"
10811,"91.918"
10812,"9.34"
10813,"37.372"
10814,"38.216"
10815,"4.458"
10816,"2.502"
10817,"53.5"
10818,"27.053"
10819,"40.213"
10820,"76.922"
10821,"11.66"
10822,"10.392"
10823,"29.521"
10824,"78.654"
10825,"13.936"
10826,"66.859"
10827,"55.311"
10828,"49.588"
10829,"46.152"
10830,"71.788"
10831,"26.654"
10832,"37.693"
10833,"64.02"
10834,"31.26"
10835,"96.462"
10836,"9.586"
10837,"59.393"
10838,"33.717"
10839,"51.855"
10840,"65.813"
10841,"46.625"
10842,"11.014"
10843,"14.257"
10844,"18.456"
10845,"55.02"
10846,"19.221"
10847,"66.039"
10848,"78.273"
10849,"94.924"
10850,"57.42"
10851,"31.751"
10852,"94.872"
10853,"82.642"
10854,"32.238"
10855,"78.668"
10856,"89.028"
10857,"Architekt August Belohlavek"
10858,"49.297"
10859,"36.386"
10860,"12.742"
10861,"57.699"
10862,"65.019"
10863,"24.546"
10864,"86.251"
10865,"5.382"
10866,"27.199"
10867,"22.943"
10868,"62.346"
10869,"45.609"
10870,"59.351"
10871,"77.694"
10872,"14.942"
10873,"87.821"
10874,"17.191"
10875,"37.692"
10876,"0.73"
10877,"14.63"
10878,"48.034"
10879,"52.427"
10880,"46.607"
10881,"39.078"
10882,"57.975"
10883,"27.36"
10884,"58.768"
10885,"64.805"
10886,"57.894"
10887,"32.211"
10888,"61.913"
10889,"94.269"
10890,"96.613"
10891,"2.661"
10892,"69.847"
10893,"23.542"
10894,"88.124"
10895,"59.925"
10896,"84.67"
10897,"33.14"
10898,"86.94"
10899,"81.602"
10900,"8.029"
10901,"86.596"
10902,"94.808"
10903,"17.262"
10904,"89.46"
10905,"74.122"
10906,"72.819"
10907,"31.052"
10908,"83.812"
10909,"41.219"
10910,"72.037"
10911,"37.613"
10912,"14.51"
10913,"87.273"
10914,"91.304"
10915,"78.025"
10916,"34.982"
10917,"28.492"
10918,"55.246"
10919,"31.107"
10920,"78.458"
10921,"50.455"
10922,"23.523"
10923,"4.334"
10924,"4.774"
10925,"61.915"
10926,"34.266"
10927,"11.478"
10928,"43.28"
10929,"74.678"
10930,"49.035"
10931,"88.051"
10932,"64.982"
10933,"14.197"
10934,"38.266"
10935,"16.37"
10936,"64.929"
10937,"64.189"
10938,"42.629"
10939,"11.444"
10940,"19.179"
10941,"69.341"
10942,"10.094"
10943,"88.639"
10944,"45.675"
10945,"48.314"
10946,"48.34"
10947,"22.366"
10948,"79.127"
10949,"95.653"
10950,"75.953"
10951,"51.488"
10952,"60.919"
10953,"35.732"
10954,"5.915"
10955,"84.958"
10956,"11.434"
10957,"6.81"
10958,"59.072"
10959,"86.078"
10960,"10.368"
10961,"42.555"
10962,"22.294"
10963,"35.496"
10964,"42.354"
10965,"62.297"
10966,"11.913"
10967,"11.668"
10968,"26.179"
10969,"44.693"
10970,"44.337"
10971,"77.298"
10972,"39.253"
10973,"12.791"
10974,"12.893"
10975,"49.754"
10976,"65.962"
10977,"1.75"
10978,"37.082"
10979,"10.282"
10980,"33.741"
10981,"77.538"
10982,"15.917"
10983,"77.809"
10984,"68.254"
10985,"18.886"
10986,"78.727"
10987,"49.222"
10988,"41.044"
10989,"70.581"
10990,"28.299"
10991,"16.411"
10992,"58.144"
10993,"7.525"
10994,"17.806"
10995,"78.271"
10996,"97.717"
10997,"42.592"
10998,"5.334"
10999,"60.53"
11000,"10.008"
11001,"83.306"
11002,"49.544"
11003,"63.755"
11004,"67.557"
11005,"11.731"
11006,"60.868"
11007,"76.9"
11008,"39.372"
11009,"3.668"
11010,"25.954"
11011,"27.002"
11012,"16.508"
11013,"70.137"
11014,"96.483"
11015,"58.961"
11016,"54.087"
11017,"24.945"
11018,"0.861"
11019,"30.896"
11020,"5.31"
11021,"28.631"
11022,"55.062"
11023,"24.415"
11024,"96.715"
11025,"25.391"
11026,"34.524"
11027,"59.35"
11028,"85.252"
11029,"98.161"
11030,"77.667"
11031,"73.44"
11032,"36.035"
11033,"3.219"
11034,"4.367"
11035,"86.311"
11036,"3.485"
11037,"27.867"
11038,"56.128"
11039,"85.736"
11040,"96.707"
11041,"70.99"
11042,"27.119"
11043,"14.667"
11044,"36.594"
11045,"50.556"
11046,"73.644"
11047,"33.241"
11048,"82.987"
11049,"29.826"
11050,"6.378"
11051,"21.463"
11052,"27.66"
11053,"44.978"
11054,"79.235"
11055,"9.439"
11056,"36.505"
11057,"5.571"
11058,"26.508"
11059,"66.144"
11060,"64.956"
11061,"28.025"
11062,"13.176"
11063,"96.741"
11064,"93.58"
11065,"56.18"
11066,"51.285"
11067,"78.576"
11068,"59.118"
11069,"54.608"
11070,"91.465"
11071,"16.439"
11072,"68.401"
11073,"23.295"
11074,"12.082"
11075,"29.804"
11076,"44.557"
11077,"50.085"
11078,"93.945"
11079,"27.443"
11080,"50.831"
11081,"48.273"
11082,"99.133"
11083,"43.429"
11084,"48.927"
11085,"39.594"
11086,"89.003"
11087,"43.043"
11088,"77.007"
11089,"45.443"
11090,"44.241"
11091,"46.023"
11092,"57.553"
11093,"65.689"
11094,"54.165"
11095,"35.835"
11096,"46.948"
11097,"24.851"
11098,"15.913"
11099,"24.043"
11100,"68.168"
11101,"83.466"
11102,"18.007"
11103,"54.262"
11104,"78.975"
11105,"98.025"
11106,"31.516"
11107,"92.982"
11108,"31.02"
11109,"11.11"
11110,"32.029"
11111,"14.058"
11112,"91.969"
11113,"4.052"
11114,"17.958"
11115,"53.224"
11116,"79.064"
11117,"11.292"
11118,"22.104"
11119,"Univ.-Prof. Dr. Adolf Posselt, Innsbruck"
11120,"21.625"
11121,"59.234"
11122,"48.038"
11123,"26.606"
11124,"67.057"
11125,"74.732"
11126,"19.802"
11127,"99.59"
11128,"85.388"
11129,"53.071"
11130,"40.935"
11131,"9.532"
11132,"62.907"
11133,"39.946"
11134,"80.391"
11135,"26.072"
11136,"13.489"
11137,"10.623"
11138,"50.323"
11139,"92.846"
11140,"19.117"
11141,"66.939"
11142,"24.494"
11143,"3.517"
11144,"91.782"
11145,"69.549"
11146,"84.847"
11147,"45.91"
11148,"0.699"
11149,"1.28"
11150,"17.082"
11151,"30.713"
11152,"99.535"
11153,"83.759"
11154,"23.107"
11155,"35.88"
11156,"55.753"
11157,"61.606"
11158,"16.174"
11159,"83.921"
11160,"79.022"
11161,"92.253"
11162,"23.922"
11163,"75.492"
11164,"89.264"
11165,"29.698"
11166,"11.06"
11167,"74.604"
11168,"14.293"
11169,"14.723"
11170,"1.392"
11171,"81.987"
11172,"59.519"
11173,"31.299"
11174,"18.277"
11175,"36.398"
11176,"15.694"
11177,"54.031"
11178,"43.531"
11179,"38.748"
11180,"14.305"
11181,"72.997"
11182,"88.105"
11183,"43.52"
11184,"35.451"
11185,"1.432"
11186,"71.681"
11187,"47.834"
11188,"5.765"
11189,"90.468"
11190,"28.681"
11191,"10.175"
11192,"83.942"
11193,"16.292"
